URL,Name,Type,Subtype,Unique,Deck code ID,Card Set,Attribute(s),Magicka Cost,Power,Health,Rarity,Availability,Card Text
https://en.uesp.net/wiki/Legends%3AHush,Hush,Action,,False,tq,Alliance War,Endurance,1,,,Rare,,ProphecySilence a creature.
https://en.uesp.net/wiki/Legends%3AIce_Spike,Ice Spike,Action,,False,ix,Core Set,Intelligence,2,,,Common,,Deal 2 damage to your opponent.Draw a card.
https://en.uesp.net/wiki/Legends%3AIce_Storm,Ice Storm,Action,,False,iy,Core Set,Intelligence,6,,,Epic,,Deal 3 damage to all creatures.
https://en.uesp.net/wiki/Legends%3AIce_Wraith,Ice Wraith,Creature,Wraith,False,iz,Core Set,Intelligence,4,2,2,Epic,,"At the start of your turn, put an Ice Spike into your hand."
https://en.uesp.net/wiki/Legends%3AIcewing_Dragon,Icewing Dragon,Creature,Dragon,False,iA,Heroes of Skyrim,Intelligence,6,6,4,Rare,,Summon: Shackle an enemy creature.
https://en.uesp.net/wiki/Legends%3AIcy_Shambles,Icy Shambles,Creature,Skeleton,False,iB,Isle of Madness,Intelligence,4,2,3,Common,,Shackle creatures damaged by Icy Shambles.Summon: Deal 2 damage to a creature.
https://en.uesp.net/wiki/Legends%3AIliac_Sorcerer,Iliac Sorcerer,Creature,Breton,False,iC,Core Set,Endurance,1,1,1,Epic,,"WardWhen Iliac Sorcerer's Ward is broken, double his power."
https://en.uesp.net/wiki/Legends%3AIll-Fated_Scholar,Ill-Fated Scholar,Creature,Redguard,False,wa,Moons of Elsweyr,Neutral,3,3,2,Legendary,,"When Ill-Fated Scholar is Consumed, summon a 3/2 Insidious Spirit."
https://en.uesp.net/wiki/Legends%3AIllicit_Butcher,Illicit Butcher,Creature,Wood Elf,False,wN,Moons of Elsweyr,Agility,4,4,3,Common,,Summon: Consume a creature to Shackle an enemy creature.
https://en.uesp.net/wiki/Legends%3AIllusory_Defenses,Illusory Defenses,Action,,False,iD,Houses of Morrowind,Willpower,1,,,Common,,ProphecySummon a 0/5 Illusory Wall with Guard in each lane. Sacrifice them at the start of your turn.
https://en.uesp.net/wiki/Legends%3AIllusory_Mimic,Illusory Mimic,Creature,Spirit,False,iE,Madhouse Collection,Neutral,6,5,5,Epic,,Summon: Illusory Mimic gains all Keywords that the top three cards of your deck have.
https://en.uesp.net/wiki/Legends%3AIllusory_Wall,Illusory Wall,Creature,Defense,False,,Houses of Morrowind,Willpower,1,0,5,Common,Created,GuardSacrifice Illusory Wall at the start of your turn.
https://en.uesp.net/wiki/Legends%3AImbued_Argonian,Imbued Argonian,Creature,Argonian,False,vG,Moons of Elsweyr,Endurance,1,1,3,Common,,"GuardWhen Imbued Argonian is Consumed, give the consuming creature +1/+1 and Guard."
https://en.uesp.net/wiki/Legends%3AImbued_Bosmer,Imbued Bosmer,Creature,Wood Elf,False,vH,Moons of Elsweyr,Agility,1,1,1,Common,,"LethalWhen Imbued Bosmer is Consumed, give the consuming creature +1/+1 and Lethal."
https://en.uesp.net/wiki/Legends%3AImbued_Breton,Imbued Breton,Creature,Breton,False,vI,Moons of Elsweyr,Intelligence,5,4,4,Common,,"WardWhen Imbued Breton is Consumed, give the consuming creature +1/+1 and Ward."
https://en.uesp.net/wiki/Legends%3AImbued_Khajiit,Imbued Khajiit,Creature,Khajiit,False,vF,Moons of Elsweyr,Willpower,3,2,4,Common,,"DrainWhen Imbued Khajiit is Consumed, give the consuming creature +1/+1 and Drain."
https://en.uesp.net/wiki/Legends%3AImbued_Minotaur,Imbued Minotaur,Creature,Minotaur,False,vE,Moons of Elsweyr,Strength,3,5,2,Common,,"BreakthroughWhen Imbued Minotaur is Consumed, give the consuming creature +1/+1 and Breakthrough."
https://en.uesp.net/wiki/Legends%3AImmolating_Blast,Immolating Blast,Action,,False,Ac,Core Set,Willpower,6,,,Epic,Grand Melee November 2020,Destroy all creatures except for one random creature on both sides of each lane.
https://en.uesp.net/wiki/Legends%3AImperial_Armor,Imperial Armor,Item,,False,iG,Core Set,Endurance,3,,,Common,,+0/+6
https://en.uesp.net/wiki/Legends%3AImperial_Camp,Imperial Camp,Support,,False,iH,Heroes of Skyrim,Willpower,4,,,Rare,,Ongoing Summon: Put a 1/2 Septim Guardsman with Guard into your hand.Friendly Guards have +1/+0.
https://en.uesp.net/wiki/Legends%3AImperial_Grunt,Imperial Grunt,Creature,Imperial,False,,Core Set,Willpower,1,1,1,Common,Created,
https://en.uesp.net/wiki/Legends%3AImperial_Lackey,Imperial Lackey,Creature,Imperial,False,sC,Alliance War,Endurance,2,2,2,Rare,,"Last Gasp: If you have another creature on each lane, summon a 1/1 Recruit in each lane."
https://en.uesp.net/wiki/Legends%3AImperial_Legionnaire,Imperial Legionnaire,Creature,Imperial,False,iI,Core Set,Willpower,3,3,4,Common,,
https://en.uesp.net/wiki/Legends%3AImperial_Might,Imperial Might,Support,,False,iJ,Core Set,Willpower,5,,,Epic,,"Ongoing At the end of your turn, summon a 1/1 Imperial Grunt."
https://en.uesp.net/wiki/Legends%3AImperial_Reinforcements,Imperial Reinforcements,Action,,False,zW,Core Set,Willpower,4,,,Rare,Mage Tower Gauntlet February 2020,Fill a lane with 1/1 Imperial Grunts.
https://en.uesp.net/wiki/Legends%3AImperial_Siege_Engine,Imperial Siege Engine,Creature,Imperial,False,iL,Core Set,Willpower,5,3,3,Rare,,Summon: +1/+1 for each other friendly creature.
https://en.uesp.net/wiki/Legends%3AImperial_Soldier,Imperial Soldier,Creature,Imperial,False,,Moons of Elsweyr,Willpower,2,2,2,Common,Created,
https://en.uesp.net/wiki/Legends%3AImposter,Imposter,Creature,Dark Elf,False,,Houses of Morrowind,Strength,1,varies,varies,Epic,Created,
https://en.uesp.net/wiki/Legends%3AImposter%27s_Mission,Imposter's Mission,Action,,False,iM,Houses of Morrowind,Strength,4,,,Epic,,Summon an Imposter with power and health equal to the power of your most powerful creature.
https://en.uesp.net/wiki/Legends%3AImprison,Imprison,Action,,False,iN,Core Set,Willpower,2,,,Rare,,"Shackle a creature. If you have four or more creatures, destroy it instead."
https://en.uesp.net/wiki/Legends%3AImprisoned_Crime_Boss,Imprisoned Crime Boss,Creature,Nord,False,,Dark Brotherhood,Neutral,4,0,5,Epic,Unobtainable,Your opponent can't win.Imprisoned Crime Boss can't be targeted by actions.
https://en.uesp.net/wiki/Legends%3AImprisoned_Criminal,Imprisoned Criminal,Creature,Nord,False,,Dark Brotherhood,Neutral,4,0,3,Common,Unobtainable,Your opponent can't win.Imprisoned Criminal can't be targeted by actions.
https://en.uesp.net/wiki/Legends%3AImprisoned_Deathlord,Imprisoned Deathlord,Creature,Skeleton,False,iO,Core Set,Endurance,4,7,7,Epic,,"When an enemy creature is summoned, Shackle Imprisoned Deathlord."
https://en.uesp.net/wiki/Legends%3AImprovised_Weapon,Improvised Weapon,Item,,False,iP,Core Set,Strength,0,,,Rare,,Breakthrough+1/+1
https://en.uesp.net/wiki/Legends%3AIndomitable_Ordinator,Indomitable Ordinator,Creature,Dark Elf,False,iQ,Houses of Morrowind,Endurance,5,5,5,Epic,,GuardExalt 1: Your opponent can't target Indomitable Ordinator with actions.
https://en.uesp.net/wiki/Legends%3AIndoril_Archmage,Indoril Archmage,Creature,Dark Elf,False,iR,Core Set,Intelligence,8,6,6,Legendary,,GuardLast Gasp: Deals 6 damage to all enemy creatures in this lane.
https://en.uesp.net/wiki/Legends%3AIndoril_Mastermind,Indoril Mastermind,Creature,Dark Elf,False,iS,Houses of Morrowind,Endurance,3,2,1,Rare,,Summon: Draw a card.
https://en.uesp.net/wiki/Legends%3AInitiate_of_Hircine,Initiate of Hircine,Creature,Nord,False,iU,Core Set,Strength,6,4,5,Epic,Unobtainable,Slay: May attack again this turn.
https://en.uesp.net/wiki/Legends%3AInnkeeper_Delphine,Innkeeper Delphine,Creature,Breton,True,iV,Heroes of Skyrim,Endurance,3,2,3,Legendary,,"After you play a Dragon or Shout, Innkeeper Delphine changes into Grandmaster Delphine."
https://en.uesp.net/wiki/Legends%3AInsidious_Spirit,Insidious Spirit,Creature,Spirit,False,,Moons of Elsweyr,Neutral,3,3,2,Legendary,Created,
https://en.uesp.net/wiki/Legends%3AInsightful_Scholar,Insightful Scholar,Creature,High Elf,False,iW,Heroes of Skyrim,Intelligence,5,2,3,Rare,,ProphecySummon: Draw a card for each card your opponent drew this turn.
https://en.uesp.net/wiki/Legends%3AInspiring_Kinsman,Inspiring Kinsman,Creature,Dark Elf,False,iX,Houses of Morrowind,"Strength, Willpower, Endurance",4,3,4,Epic,,Rally 2Last Gasp: Give a random creature in your hand +2/+2.
https://en.uesp.net/wiki/Legends%3AInspiring_Soldier,Inspiring Soldier,Creature,Dark Elf,False,tu,Alliance War,Agility,2,3,2,Common,,Veteran: Summon a 1/1 Recruit.
https://en.uesp.net/wiki/Legends%3AInspiring_Stormcloak,Inspiring Stormcloak,Creature,Nord,False,iY,Heroes of Skyrim,Strength,4,2,2,Common,,Last Gasp: Summon a 2/2 Rallying Stormcloak in each lane.
https://en.uesp.net/wiki/Legends%3AIntimidate,Intimidate,Action,,False,iZ,Core Set,Strength,1,,,Rare,,Enemy creatures lose Guard.
https://en.uesp.net/wiki/Legends%3AInvasion_Marauder,Invasion Marauder,Creature,Daedra,False,xn,Jaws of Oblivion,Willpower,3,3,3,Common,,Summon: Invade.
https://en.uesp.net/wiki/Legends%3AInvasion_Party,Invasion Party,Action,,False,yE,Jaws of Oblivion,Willpower,4,,,Legendary,,Choose three times: Invade or summon a 1/1 Scamp.
https://en.uesp.net/wiki/Legends%3AInvasion_Scout,Invasion Scout,Creature,Daedra,False,xm,Jaws of Oblivion,Strength,1,1,1,Common,,Summon: Invade.
https://en.uesp.net/wiki/Legends%3AInvasion_Vanguard,Invasion Vanguard,Creature,Daedra,False,xl,Jaws of Oblivion,Intelligence,2,1,4,Common,,Summon: Invade.
https://en.uesp.net/wiki/Legends%3AInvoker_of_the_Hist,Invoker of the Hist,Creature,Argonian,False,uy,Alliance War,Agility,6,3,6,Legendary,,Veteran: Restore your magicka.
https://en.uesp.net/wiki/Legends%3AIron_Atronach,Iron Atronach,Creature,"Daedra, Atronach",False,ja,Core Set,Endurance,12,12,12,Legendary,,"Breakthrough, Guard, RegenerateYour opponent can't target Iron Atronach with actions."
https://en.uesp.net/wiki/Legends%3AIron_Relic,Iron Relic,Support,,False,,Core Set,Neutral,0,,,Epic,Unobtainable,Ongoing You start the game with 50 health.
https://en.uesp.net/wiki/Legends%3AIron_Sword,Iron Sword,Item,,False,,Core Set,Intelligence,2,,,Common,Created,+2/+0
https://en.uesp.net/wiki/Legends%3AIronscale_Dragon,Ironscale Dragon,Creature,Dragon,False,jb,Heroes of Skyrim,Endurance,7,7,7,Common,,Regenerate
https://en.uesp.net/wiki/Legends%3AJ%27zargo,J'zargo,Creature,Khajiit,True,jc,Heroes of Skyrim,Intelligence,4,3,4,Legendary,,Summon: Put an Experimental Scroll into your hand.
https://en.uesp.net/wiki/Legends%3AJarl_Balgruuf,Jarl Balgruuf,Creature,Nord,True,jd,Heroes of Skyrim,Willpower,7,3,3,Legendary,,"Summon: Summon a Stormcloak Skirmisher in the left lane and a Kvatch Soldier in the right lane.At the start of your turn, if your lanes are full, you win the game."
https://en.uesp.net/wiki/Legends%3AJauffre,Jauffre,Creature,Breton,True,xC,Jaws of Oblivion,Willpower,5,3,9,Legendary,,Summon: Choose another friendly creature. Damage that would be dealt to the chosen creature is dealt to Jauffre instead.
https://en.uesp.net/wiki/Legends%3AJerall_Forager,Jerall Forager,Creature,Nord,False,je,Basic Card,Strength,2,2,2,Common,,
https://en.uesp.net/wiki/Legends%3AJiub,Jiub,Creature,Dark Elf,True,jf,Houses of Morrowind,Neutral,1,1,1,Legendary,,"Slay: Change into Saint Jiub, Eradicator of the Winged Menace."
https://en.uesp.net/wiki/Legends%3AJorunn_the_Skald-King,Jorunn the Skald-King,Creature,Nord,True,tw,Alliance War,"Strength, Agility, Endurance",5,5,5,Legendary,,Immune to Silence.Friendly creatures cost 1 less.Enemy non-creatures cost 1 more.
https://en.uesp.net/wiki/Legends%3AJorunn%27s_Vanguard,Jorunn's Vanguard,Creature,Nord,False,tx,Alliance War,Strength,5,4,4,Rare,,Veteran: +2/+2 and give the top creature of your deck +2/+2.
https://en.uesp.net/wiki/Legends%3AJourney_to_Sovngarde,Journey to Sovngarde,Action,,True,jg,Heroes of Skyrim,Neutral,7,,,Legendary,,"Shuffle all creatures from your discard pile into your deck, and give them +5/+5."
https://en.uesp.net/wiki/Legends%3AJyggalag%27s_Incursion,Jyggalag's Incursion,Action,,False,jh,Isle of Madness,Endurance,3,,,Rare,,ProphecyEach player gains +2 max magicka.
https://en.uesp.net/wiki/Legends%3AKaalgrontiid,Kaalgrontiid,Creature,Dragon,True,vY,Moons of Elsweyr,Willpower,12,8,9,Legendary,,GuardSummon: Summon the Halls of Colossus.
https://en.uesp.net/wiki/Legends%3AKagouti_Fabricant,Kagouti Fabricant,Creature,Fabricant,False,ji,Clockwork City,Willpower,4,3,3,Common,,"Summon: If you have a card in play, summon a Kagouti Fabricant in the other lane."
https://en.uesp.net/wiki/Legends%3AKarthspire_Scourge,Karthspire Scourge,Creature,Dragon,False,jj,Heroes of Skyrim,Willpower,5,4,4,Rare,,Summon: Give all enemy creatures in this lane -1/-0.
https://en.uesp.net/wiki/Legends%3AKarthspire_Scout,Karthspire Scout,Creature,Orc,False,jk,FrostSpark Collection,Endurance,1,1,1,Rare,,Last Gasp: Draw a card and increase its cost by 1.
https://en.uesp.net/wiki/Legends%3AKeening_II,Keening II,Support,,True,,Clockwork City,Neutral,0,,,Legendary,Unobtainable,Uses: Unlimited IndestructibleActivate: Deal 1 damage to all creatures in a lane.
https://en.uesp.net/wiki/Legends%3AKeeper_of_the_Gates,Keeper of the Gates,Creature,Nord,False,xL,Jaws of Oblivion,Strength,6,6,6,Epic,,"When you Invade, Invade again."
https://en.uesp.net/wiki/Legends%3AKeeper_of_Whispers,Keeper of Whispers,Creature,Redguard,False,jl,Core Set,Intelligence,3,3,4,Epic,,Other friendly creatures are immune to Silence.
https://en.uesp.net/wiki/Legends%3AKhajiiti_Warhelm,Khajiiti Warhelm,Item,,False,wu,Moons of Elsweyr,Intelligence,2,,,Rare,,+1/+3Summon: The wielder deals 1 damage to your opponent.
https://en.uesp.net/wiki/Legends%3AKhamira,Khamira,Creature,Khajiit,True,wW,Moons of Elsweyr,"Willpower, Agility",5,5,6,Legendary,,Pilfer: Give Khajiit in your deck +1/+1.
https://en.uesp.net/wiki/Legends%3AKhuul_Lawkeeper,Khuul Lawkeeper,Creature,Dark Elf,False,jm,Houses of Morrowind,Willpower,3,1,6,Rare,,"Guard, Rally"
https://en.uesp.net/wiki/Legends%3AKill_the_Messenger,Kill the Messenger,Support,,False,,Isle of Madness,Neutral,0,,,Common,Unobtainable,"Ongoing NormalIndestructibleFriendly creatures have ""Pilfer: Discard the top 3 cards of the enemy deck.""MasterIndestructibleFriendly creatures have ""Pilfer: Discard the top 2 cards of the enemy deck."""
https://en.uesp.net/wiki/Legends%3AKnife_to_the_Throat,Knife to the Throat,Action,,False,jn,Dark Brotherhood,Neutral,4,,,Common,,Silence a creature.Draw a card.
https://en.uesp.net/wiki/Legends%3AKnight_of_Gnisis,Knight of Gnisis,Creature,Dark Elf,False,jo,Houses of Morrowind,Endurance,3,2,3,Epic,,RallySummon: Put a 2/2 Colovian Trooper with Guard into your hand.
https://en.uesp.net/wiki/Legends%3AKnight_of_Order,Knight of Order,Creature,Daedra,False,jp,Isle of Madness,Endurance,4,2,2,Rare,,Summon: Silence all other creatures in this lane.
https://en.uesp.net/wiki/Legends%3AKnight_of_the_Hour,Knight of the Hour,Creature,Imperial,False,jq,Dark Brotherhood,Willpower,5,3,3,Common,,"Prophecy, GuardSummon: You gain 3 health."
https://en.uesp.net/wiki/Legends%3AKnowledge_Plagiarist,Knowledge Plagiarist,Creature,Dark Elf,False,,Dawnguard,Agility,4,1,2,Rare,,Summon: Knowledge Plagiarist steals an item from your opponent's discard pile and equips it.
https://en.uesp.net/wiki/Legends%3AKvatch_Soldier,Kvatch Soldier,Creature,Imperial,False,jr,Core Set,Willpower,2,2,3,Common,,Guard
https://en.uesp.net/wiki/Legends%3AKwama_Egg,Kwama Egg,Creature,Egg,False,,Isle of Madness,Neutral,1,0,3,Common,Unobtainable,Hatches into Giant Kwama in 2 turns.
https://en.uesp.net/wiki/Legends%3AKwama_Forager,Kwama Forager,Creature,Kwama,False,,Houses of Morrowind,Willpower,1,1,1,Common,Created,
https://en.uesp.net/wiki/Legends%3AKwama_Queen,Kwama Queen,Creature,Kwama,False,js,Houses of Morrowind,Willpower,5,4,4,Epic,,Plot: Summon a 1/1 Kwama Forager in each lane.Other friendly Kwama have +1/+0.
https://en.uesp.net/wiki/Legends%3AKynreeve_Champion,Kynreeve Champion,Creature,Daedra,False,yA,Jaws of Oblivion,Strength,4,4,3,Legendary,,"When Kynreeve Champion takes damage, it deals that much damage to your opponent."
https://en.uesp.net/wiki/Legends%3ALaaneth,Laaneth,Creature,Dark Elf,True,ju,Clockwork City,Intelligence,9,6,6,Legendary,Clockwork City Triple Bundle Pre-purchase,Summon: Draw a card of your choice from your deck.
https://en.uesp.net/wiki/Legends%3ALady_Syl%27s_Cruelty,Lady Syl's Cruelty,Action,,False,jv,Isle of Madness,Agility,2,,,Rare,,Sacrifice a creature to gain magicka this turn equal to its power.
https://en.uesp.net/wiki/Legends%3ALame_Corprus,Lame Corprus,Creature,Ash Creature,False,jw,Houses of Morrowind,Intelligence,6,5,6,Common,,
https://en.uesp.net/wiki/Legends%3AA_Land_Divided,A Land Divided,Action,,False,aa,Heroes of Skyrim,Willpower,8,,,Legendary,,Fill the left lane with Stormcloak Skirmishers or the right lane with Colovian Troopers.
https://en.uesp.net/wiki/Legends%3ALava_Atronach,Lava Atronach,Creature,"Daedra, Atronach",False,,Monthly Card,Intelligence,7,8,8,Epic,Created,"Breakthrough, Guard, Ward"
https://en.uesp.net/wiki/Legends%3ALay_Down_Arms,Lay Down Arms,Action,,False,jx,Heroes of Skyrim,Endurance,4,,,Rare,,Set a creature's power and health to 1.
https://en.uesp.net/wiki/Legends%3ALeaflurker,Leaflurker,Creature,Wood Elf,False,jz,Core Set,Agility,5,4,3,Epic,New Life Festival Pack 2017,Summon: Destroy a Wounded creature.
https://en.uesp.net/wiki/Legends%3ALeafwater_Blessing,Leafwater Blessing,Action,,False,jA,Core Set,Agility,2,,,Epic,,"Give a creature +1/+1.When you gain health, draw Leafwater Blessing from your discard pile."
https://en.uesp.net/wiki/Legends%3ALegate_Rikke,Legate Rikke,Creature,"Imperial, Nord",True,jB,Heroes of Skyrim,Willpower,4,3,4,Legendary,,"When you summon an Imperial, summon a 1/1 Imperial Grunt in the other lane."
https://en.uesp.net/wiki/Legends%3ALegion_Praefect,Legion Praefect,Creature,Imperial,False,jC,Core Set,Willpower,7,4,4,Common,,Summon: Give other friendly creatures +1/+1.
https://en.uesp.net/wiki/Legends%3ALegion_Shield,Legion Shield,Item,,False,jD,Core Set,Willpower,2,,,Rare,,Guard+1/+3
https://en.uesp.net/wiki/Legends%3ALegion_Shield_%28creature%29,Legion Shield,Creature,Animated Item,False,,Isle of Madness,Willpower,2,1,3,Common,Unobtainable,Guard
https://en.uesp.net/wiki/Legends%3ALegion_Zero_Templar,Legion Zero Templar,Creature,Imperial,False,tA,Alliance War,Willpower,4,2,5,Common,,"GuardSummon: If you have another creature in each lane, +0/+3."
https://en.uesp.net/wiki/Legends%3ALesser_Ward,Lesser Ward,Action,,False,zK,Core Set,Intelligence,0,,,Common,Legendary Pauper Gauntlet January 2021,Give a creature a Ward.
https://en.uesp.net/wiki/Legends%3ALich%27s_Ascension,Lich's Ascension,Support,,False,jF,Houses of Morrowind,Endurance,7,,,Legendary,,Ongoing Your cards cost 0. You may play only one card per turn.
https://en.uesp.net/wiki/Legends%3ALich%27s_Ring,Lich's Ring,Support,,False,,Houses of Morrowind,Neutral,0,,,Epic,Unobtainable,"Ongoing When you draw a card on your turn, reduce its cost to 0."
https://en.uesp.net/wiki/Legends%3ALight_of_the_Three,Light of the Three,Creature,Dark Elf,False,jG,Houses of Morrowind,Willpower,5,4,4,Epic,,Exalt 2: Give other friendly creatures in this lane +2/+2.
https://en.uesp.net/wiki/Legends%3ALightning_Bolt,Lightning Bolt,Action,,False,jI,Core Set,Intelligence,4,,,Common,December 2017 Grand Melee,ProphecyDeal 4 damage.
https://en.uesp.net/wiki/Legends%3ALillandril_Hexmage,Lillandril Hexmage,Creature,High Elf,False,jJ,Core Set,Intelligence,5,5,4,Common,,"After you play an action, deal 1 damage to your opponent."
https://en.uesp.net/wiki/Legends%3ALion_Guard_Armaments,Lion Guard Armaments,Item,,False,tF,Alliance War,Intelligence,5,,,Common,,Mobilize+3/+4
https://en.uesp.net/wiki/Legends%3ALion_Guard_Strategist,Lion Guard Strategist,Creature,Breton,False,jK,Core Set,Endurance,4,2,3,Epic,,"When you summon another creature in this lane, give it a Ward."
https://en.uesp.net/wiki/Legends%3ALittle_Girl,Little Girl,Creature,Vampire,False,jL,Dark Brotherhood,Endurance,4,0,2,Rare,,"At the start of your turn, Little Girl changes into a 5/5 Ageless Vampire with Drain."
https://en.uesp.net/wiki/Legends%3ALockpick,Lockpick,Action,,False,jM,Heroes of Skyrim,Agility,2,,,Rare,,"Either put another Lockpick into your hand or draw a card and reduce its cost by 2, chosen randomly."
https://en.uesp.net/wiki/Legends%3ALord_Harkon,Lord Harkon,Creature,Vampire,True,,Dawnguard,Endurance,4,2,4,Legendary,,"Slay: Change into Harkon, Vampire Lord."
https://en.uesp.net/wiki/Legends%3ALord_of_the_Arena,Lord of the Arena,Creature,Minotaur,False,yp,Jaws of Oblivion,Strength,11,8,8,Legendary,,Summon: Choose two creatures to Battle each other.
https://en.uesp.net/wiki/Legends%3ALower_Canton_Smith,Lower Canton Smith,Creature,Dark Elf,False,jN,Houses of Morrowind,Strength,3,2,2,Common,,Plot: Equip a friendly creature with a +2/+2 Steel Scimitar.
https://en.uesp.net/wiki/Legends%3ALowland_Troll,Lowland Troll,Creature,Troll,False,jO,Core Set,Endurance,7,4,8,Rare,,Regenerate
https://en.uesp.net/wiki/Legends%3ALoyal_Housecarl,Loyal Housecarl,Creature,Nord,False,Aj,Core Set,Willpower,5,2,2,Epic,"Hexagauntlet August 2021 and February 2022,Grand Melee December 2021",ProphecySummon: Give a creature +2/+2 and Guard.
https://en.uesp.net/wiki/Legends%3ALucien_Lachance,Lucien Lachance,Creature,Imperial,True,jQ,Core Set,Endurance,4,1,5,Legendary,,"LethalWhen another friendly creature Slays, give it +2/+2."
https://en.uesp.net/wiki/Legends%3ALumbering_Ogrim,Lumbering Ogrim,Creature,Daedra,False,jR,Core Set,Strength,4,7,4,Epic,,Lumbering Ogrim can't gain Cover.
https://en.uesp.net/wiki/Legends%3ALuminous_Shards,Luminous Shards,Action,,False,sT,Alliance War,Willpower,3,,,Common,,Destroy a creature with 1 power or less.Empower: +1 power.
https://en.uesp.net/wiki/Legends%3ALunar_Sway,Lunar Sway,Action,,False,wp,Moons of Elsweyr,Neutral,1,,,Epic,,Wax: Put a 3/3 Cathay-raht into your hand.Wane: Put a 4/4 Dagi-raht with Guard into your hand.
https://en.uesp.net/wiki/Legends%3ALurking_Crocodile,Lurking Crocodile,Creature,Reptile,False,jS,Core Set,Neutral,2,3,2,Common,,Prophecy
https://en.uesp.net/wiki/Legends%3ALurking_Mummy,Lurking Mummy,Creature,Mummy,False,jT,Core Set,Endurance,5,2,6,Common,,"Prophecy, Guard"
https://en.uesp.net/wiki/Legends%3ALute,Lute,Item,,False,jU,Heroes of Skyrim,Neutral,1,,,Rare,,+1/+2The wielder is immune to Silence.
https://en.uesp.net/wiki/Legends%3ALuzrah_gro-Shar,Luzrah gro-Shar,Creature,Orc,True,jV,Isle of Madness,Intelligence,2,2,3,Legendary,,"When you summon a creature with 6 cost or more, both Luzrah and that creature gain +1/+1."
https://en.uesp.net/wiki/Legends%3ALydia,Lydia,Creature,Nord,True,jW,Heroes of Skyrim,Willpower,5,3,8,Legendary,,GuardLydia guards both lanes.
https://en.uesp.net/wiki/Legends%3ALyris_Titanborn,Lyris Titanborn,Creature,"Nord, Giant",True,tB,Alliance War,Strength,6,5,5,Legendary,,"At the start of your turn, deal damage to your opponent destroying their front rune."
https://en.uesp.net/wiki/Legends%3AMace_of_Encumbrance,Mace of Encumbrance,Item,,False,jX,Core Set,Intelligence,3,,,Rare,,+2/+1Summon: Shackle an enemy creature.
https://en.uesp.net/wiki/Legends%3AMace_of_Encumbrance_%28creature%29,Mace of Encumbrance,Creature,Animated Item,False,,Isle of Madness,Intelligence,3,2,1,Rare,Unobtainable,Summon: Shackle an enemy creature.
https://en.uesp.net/wiki/Legends%3AMad_Dash,Mad Dash,Action,,False,jY,Isle of Madness,Agility,2,,,Common,,"Move a friendly creature, then give it +1/+1 for each enemy creature in its lane."
https://en.uesp.net/wiki/Legends%3AMadness_Beckons,Madness Beckons,Action,,False,jZ,Festival of Madness,Neutral,1,,,Epic,,Put a random Isle of Madness card into your hand.
https://en.uesp.net/wiki/Legends%3AMage_Slayer,Mage Slayer,Creature,Nord,False,ka,Core Set,Strength,2,3,2,Epic,,Mage Slayer can't be damaged by actions.
https://en.uesp.net/wiki/Legends%3AMage%27s_Trick,Mage's Trick,Action,,False,kb,Heroes of Skyrim,"Intelligence, Willpower",3,,,Rare,,"Deal 1 damage, gain 1 health, and draw a card."
https://en.uesp.net/wiki/Legends%3AMages_Guild_Conjurer,Mages Guild Conjurer,Creature,Breton,False,uE,Alliance War,Intelligence,6,2,3,Epic,,"Expertise: Summon a Flame Atronach, then upgrade the Atronach Mages Guild Conjurer summons."
https://en.uesp.net/wiki/Legends%3AMages_Guild_Recruit,Mages Guild Recruit,Creature,Argonian,False,kc,Houses of Morrowind,Intelligence,2,1,2,Common,,Summon: Reduce the cost of an action in your hand by 2.
https://en.uesp.net/wiki/Legends%3AMages_Guild_Retreat,Mages Guild Retreat,Support,,False,kd,Core Set,Intelligence,7,,,Epic,,"Ongoing At the end of each turn, if you played two actions, summon a random Atronach."
https://en.uesp.net/wiki/Legends%3AMakeshift_Defenses,Makeshift Defenses,Creature,Defense,False,,Dark Brotherhood,Neutral,0,0,2,Common,Created,Guard
https://en.uesp.net/wiki/Legends%3AMalachite_Relic,Malachite Relic,Support,,False,,Core Set,Neutral,0,,,Epic,Unobtainable,Ongoing You start the game with a 0/4 Altmer Protector with Guard in each lane.
https://en.uesp.net/wiki/Legends%3AMalefic_Wreath,Malefic Wreath,Action,,False,ke,Core Set,Agility,3,,,Rare,,Give a creature -2/-2.
https://en.uesp.net/wiki/Legends%3AManic_Grummite,Manic Grummite,Creature,Grummite,False,kf,Isle of Madness,Neutral,3,2,3,Common,,
https://en.uesp.net/wiki/Legends%3AManic_Grummite-Demented_Grummite,Manic Grummite/Demented Grummite,Creature,Grummite,False,kf,Isle of Madness,Neutral,6,5,5,Common,Double Card,Manic Grummite and Demented Grummite
https://en.uesp.net/wiki/Legends%3AManic_Jack,Manic Jack,Creature,Breton,False,kg,Isle of Madness,Intelligence,3,3,3,Common,,"When Manic Jack gains a Keyword, he gains +1/+1."
https://en.uesp.net/wiki/Legends%3AManic_Jack-Manic_Mutation,Manic Jack/Manic Mutation,Creature and Action,Breton,False,kg,Isle of Madness,Intelligence,4,3,3,Common,Double Card,Manic Jack and Manic Mutation
https://en.uesp.net/wiki/Legends%3AManic_Mutation,Manic Mutation,Action,,False,kg,Isle of Madness,Intelligence,1,,,Common,,Give a friendly creature a random Keyword.
